station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
06C,2021-04-20 22:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 210355Z AUTO RMK AO2 PNO
06C,2021-04-20 23:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 210415Z AUTO RMK AO2 PNO
06C,2021-04-20 23:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 210435Z AUTO RMK AO2 PNO
06C,2021-04-20 23:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 210455Z AUTO RMK AO2 PNO
06C,2021-04-21 00:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 210515Z AUTO RMK AO2 PNO
06C,2021-04-21 00:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 210535Z AUTO RMK AO2 PNO
06C,2021-04-21 00:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 210555Z AUTO RMK AO2 6//// PNO
06C,2021-04-21 01:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 210615Z AUTO RMK AO2 PNO
06C,2021-04-21 01:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 210635Z AUTO RMK AO2 PNO
06C,2021-04-21 01:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 210655Z AUTO RMK AO2 PNO
06C,2021-04-21 02:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 210715Z AUTO RMK AO2 PNO
06C,2021-04-21 02:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 210735Z AUTO RMK AO2 PNO
06C,2021-04-21 02:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 210755Z AUTO RMK AO2 PNO
06C,2021-04-21 03:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 210815Z AUTO RMK AO2 PNO
06C,2021-04-21 03:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 210835Z AUTO RMK AO2 PNO
06C,2021-04-21 03:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 210855Z AUTO RMK AO2 6//// PNO
06C,2021-04-21 04:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 210915Z AUTO RMK AO2 PNO
06C,2021-04-21 04:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 210935Z AUTO RMK AO2 PNO
06C,2021-04-21 04:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 210955Z AUTO RMK AO2 PNO
06C,2021-04-21 05:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211015Z AUTO RMK AO2 PNO
06C,2021-04-21 05:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211035Z AUTO RMK AO2 PNO
06C,2021-04-21 05:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211055Z AUTO RMK AO2 PNO
06C,2021-04-21 06:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211115Z AUTO RMK AO2 PNO
06C,2021-04-21 06:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211135Z AUTO RMK AO2 PNO
06C,2021-04-21 06:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211155Z AUTO RMK AO2 6//// 7//// PNO
06C,2021-04-21 07:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211215Z AUTO RMK AO2 PNO
06C,2021-04-21 07:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211235Z AUTO RMK AO2 PNO
06C,2021-04-21 07:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211255Z AUTO RMK AO2 PNO
06C,2021-04-21 08:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211315Z AUTO RMK AO2 PNO
06C,2021-04-21 08:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211335Z AUTO RMK AO2 PNO
06C,2021-04-21 08:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211355Z AUTO RMK AO2 PNO
06C,2021-04-21 09:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211415Z AUTO RMK AO2 PNO
06C,2021-04-21 09:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211435Z AUTO RMK AO2 PNO
06C,2021-04-21 09:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211455Z AUTO RMK AO2 6//// PNO
06C,2021-04-21 10:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211515Z AUTO RMK AO2 PNO
06C,2021-04-21 10:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211535Z AUTO RMK AO2 PNO
06C,2021-04-21 10:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211555Z AUTO RMK AO2 PNO
06C,2021-04-21 11:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211615Z AUTO RMK AO2 PNO
06C,2021-04-21 11:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211635Z AUTO RMK AO2 PNO
06C,2021-04-21 11:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211655Z AUTO RMK AO2 PNO
06C,2021-04-21 12:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211715Z AUTO RMK AO2 PNO
06C,2021-04-21 12:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211735Z AUTO RMK AO2 PNO
06C,2021-04-21 12:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211755Z AUTO RMK AO2 6//// PNO
06C,2021-04-21 13:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211815Z AUTO RMK AO2 PNO
06C,2021-04-21 13:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211835Z AUTO RMK AO2 PNO
06C,2021-04-21 13:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211855Z AUTO RMK AO2 PNO
06C,2021-04-21 14:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211915Z AUTO RMK AO2 PNO
06C,2021-04-21 14:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211935Z AUTO RMK AO2 PNO
06C,2021-04-21 14:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 211955Z AUTO RMK AO2 PNO
06C,2021-04-21 15:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 212015Z AUTO RMK AO2 PNO
06C,2021-04-21 15:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 212035Z AUTO RMK AO2 PNO
06C,2021-04-21 15:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 212055Z AUTO RMK AO2 6//// PNO
06C,2021-04-21 16:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 212115Z AUTO RMK AO2 PNO
06C,2021-04-21 16:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 212135Z AUTO RMK AO2 PNO
06C,2021-04-21 16:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 212155Z AUTO RMK AO2 PNO
06C,2021-04-21 17:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 212215Z AUTO RMK AO2 PNO
06C,2021-04-21 17:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 212235Z AUTO RMK AO2 PNO
06C,2021-04-21 17:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 212255Z AUTO RMK AO2 PNO
06C,2021-04-21 18:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 212315Z AUTO RMK AO2 PNO
06C,2021-04-21 18:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 212335Z AUTO RMK AO2 PNO
06C,2021-04-21 18:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 212355Z AUTO RMK AO2 6//// PNO
06C,2021-04-21 19:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220015Z AUTO RMK AO2 PNO
06C,2021-04-21 19:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220035Z AUTO RMK AO2 PNO
06C,2021-04-21 19:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220055Z AUTO RMK AO2 PNO
06C,2021-04-21 20:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220115Z AUTO RMK AO2 PNO
06C,2021-04-21 20:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220135Z AUTO RMK AO2 PNO
06C,2021-04-21 20:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220155Z AUTO RMK AO2 PNO
06C,2021-04-21 21:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220215Z AUTO RMK AO2 PNO
06C,2021-04-21 21:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220235Z AUTO RMK AO2 PNO
06C,2021-04-21 21:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220255Z AUTO RMK AO2 6//// PNO
06C,2021-04-21 22:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220315Z AUTO RMK AO2 PNO
06C,2021-04-21 22:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220335Z AUTO RMK AO2 PNO
06C,2021-04-21 22:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220355Z AUTO RMK AO2 PNO
06C,2021-04-21 23:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220415Z AUTO RMK AO2 PNO
06C,2021-04-21 23:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220435Z AUTO RMK AO2 PNO
06C,2021-04-21 23:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220455Z AUTO RMK AO2 PNO
06C,2021-04-22 00:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220515Z AUTO RMK AO2 PNO
06C,2021-04-22 00:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220535Z AUTO RMK AO2 PNO
06C,2021-04-22 00:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220555Z AUTO RMK AO2 6//// PNO
06C,2021-04-22 01:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220615Z AUTO RMK AO2 PNO
06C,2021-04-22 01:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220635Z AUTO RMK AO2 PNO
06C,2021-04-22 01:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220655Z AUTO RMK AO2 PNO
06C,2021-04-22 02:10,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220710Z AUTO RMK AO2 PNO
06C,2021-04-22 02:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220735Z AUTO RMK AO2 PNO
06C,2021-04-22 02:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220755Z AUTO RMK AO2 PNO
06C,2021-04-22 03:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220815Z AUTO RMK AO2 PNO
06C,2021-04-22 03:35,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220835Z AUTO RMK AO2 PNO
06C,2021-04-22 03:55,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220855Z AUTO RMK AO2 6//// PNO
06C,2021-04-22 04:15,-88.1012,41.9893,243.48,null,null,null,null,null,0.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220915Z AUTO RMK AO2 PNO
